"Age","CountryYear","Code","Year","Births","Exposure","ASFR","AgeGrLabel"
"10","SVK1989","SVK",1989,29,139105.04,0.000208475552000129,"10-14"
"15","SVK1989","SVK",1989,9504,202590.06,0.0469124694469215,"15-19"
"20","SVK1989","SVK",1989,34392,184527.18,0.1863790472493,"20-24"
"25","SVK1989","SVK",1989,22769,194861.6,0.116847033997463,"25-29"
"30","SVK1989","SVK",1989,9747,211627.62,0.0460573152029967,"30-34"
"35","SVK1989","SVK",1989,3222,207169.18,0.0155525064104612,"35-39"
"40","SVK1989","SVK",1989,437,165426.37,0.00264165864245223,"40-44"
"45","SVK1989","SVK",1989,16,142148.13,0.000112558638653917,"45-49"
"50","SVK1989","SVK",1989,0,129568.8,0,"50-54"
"10","SVK1990","SVK",1990,41.01,139988.56,0.000292952509833661,"10-14"
"15","SVK1990","SVK",1990,9597,211222.15,0.0454355757670301,"15-19"
"20","SVK1990","SVK",1990,34315,182309.19,0.188224192099148,"20-24"
"25","SVK1990","SVK",1990,22679,194157.44,0.11680726733933,"25-29"
"30","SVK1990","SVK",1990,9611,206916.99,0.0464485782438648,"30-34"
"35","SVK1990","SVK",1990,3231,210990.1,0.0153135147099319,"35-39"
"40","SVK1990","SVK",1990,498,173577.51,0.00286903527997377,"40-44"
"45","SVK1990","SVK",1990,17,144195.86,0.000117895201706901,"45-49"
"50","SVK1990","SVK",1990,0,130636.23,0,"50-54"
"10","SVK1991","SVK",1991,35.01,140738.8,0.000248758693409351,"10-14"
"15","SVK1991","SVK",1991,10967,219198.36,0.0500323086358858,"15-19"
"20","SVK1991","SVK",1991,33268,182452.53,0.182337838779216,"20-24"
"25","SVK1991","SVK",1991,21464,192147.17,0.11170604282124,"25-29"
"30","SVK1991","SVK",1991,9060,202300.56,0.0447848488407546,"30-34"
"35","SVK1991","SVK",1991,3197,212908.51,0.0150158394326277,"35-39"
"40","SVK1991","SVK",1991,560,185019.02,0.00302671584791661,"40-44"
"45","SVK1991","SVK",1991,18,144986.3,0.000124149661036939,"45-49"
"50","SVK1991","SVK",1991,0,132594.16,0,"50-54"
"10","SVK1992","SVK",1992,48,140342.43,0.00034202058493643,"10-14"
"15","SVK1992","SVK",1992,10658,225856.49,0.0471892572137289,"15-19"
"20","SVK1992","SVK",1992,31238,185527.22,0.168374214845671,"20-24"
"25","SVK1992","SVK",1992,20125,189855.21,0.106001831606307,"25-29"
"30","SVK1992","SVK",1992,8636,197641.89,0.0436951903263018,"30-34"
"35","SVK1992","SVK",1992,3304,213657.88,0.0154639744623507,"35-39"
"40","SVK1992","SVK",1992,621,193445.41,0.0032102079858085,"40-44"
"45","SVK1992","SVK",1992,10,149498.8,0.0000668901690180791,"45-49"
"50","SVK1992","SVK",1992,0,134867.31,0,"50-54"
"10","SVK1993","SVK",1993,36,137722.67,0.000261394874206258,"10-14"
"15","SVK1993","SVK",1993,10470,229944.07,0.0455328115223846,"15-19"
"20","SVK1993","SVK",1993,30632,192763.56,0.158909702642968,"20-24"
"25","SVK1993","SVK",1993,19467,186797.04,0.104214713466552,"25-29"
"30","SVK1993","SVK",1993,8730,193723.36,0.0450642607066076,"30-34"
"35","SVK1993","SVK",1993,3286,213012.76,0.0154263059170728,"35-39"
"40","SVK1993","SVK",1993,615,199693.87,0.00307971396417927,"40-44"
"45","SVK1993","SVK",1993,18,156541.31,0.000114985622644911,"45-49"
"50","SVK1993","SVK",1993,2,137117.57,0.0000145860227832217,"50-54"
"10","SVK1994","SVK",1994,40,134468.78,0.000297466817204707,"10-14"
"15","SVK1994","SVK",1994,8875,232399.24,0.0381885930435917,"15-19"
"20","SVK1994","SVK",1994,28133,201051.69,0.13992918935424,"20-24"
"25","SVK1994","SVK",1994,17429,183312.26,0.0950782015343655,"25-29"
"30","SVK1994","SVK",1994,8165,193581.44,0.0421786303480334,"30-34"
"35","SVK1994","SVK",1994,3114,210128.13,0.0148195293985627,"35-39"
"40","SVK1994","SVK",1994,588,205124.07,0.00286655778622177,"40-44"
"45","SVK1994","SVK",1994,26,163341.64,0.000159175578254265,"45-49"
"50","SVK1994","SVK",1994,0,139278.76,0,"50-54"
"10","SVK1995","SVK",1995,37,132027.61,0.000280244412513413,"10-14"
"15","SVK1995","SVK",1995,7517,232862.23,0.0322808898635043,"15-19"
"20","SVK1995","SVK",1995,26208,209575.11,0.125053017984817,"20-24"
"25","SVK1995","SVK",1995,16460,181207.12,0.0908352828520204,"25-29"
"30","SVK1995","SVK",1995,7755,193442.76,0.0400893783773557,"30-34"
"35","SVK1995","SVK",1995,2839,205852,0.0137914618269436,"35-39"
"40","SVK1995","SVK",1995,595,209179.28,0.00284444998567736,"40-44"
"45","SVK1995","SVK",1995,16,171538.73,0.0000932733966259398,"45-49"
"50","SVK1995","SVK",1995,0,141501.49,0,"50-54"
"10","SVK1996","SVK",1996,45,131324.47,0.00034266271929367,"10-14"
"15","SVK1996","SVK",1996,7006,231030.91,0.0303249465623453,"15-19"
"20","SVK1996","SVK",1996,25177,217621.5,0.115691694065154,"20-24"
"25","SVK1996","SVK",1996,16651,181211.83,0.0918869369621177,"25-29"
"30","SVK1996","SVK",1996,7702,191700.45,0.0401772661462193,"30-34"
"35","SVK1996","SVK",1996,2973,201449.45,0.0147580447601123,"35-39"
"40","SVK1996","SVK",1996,546,211375.41,0.00258308192045612,"40-44"
"45","SVK1996","SVK",1996,23,182887.06,0.000125760674374666,"45-49"
"50","SVK1996","SVK",1996,0,142506.98,0,"50-54"
"10","SVK1997","SVK",1997,31,130674.54,0.000237230603604956,"10-14"
"15","SVK1997","SVK",1997,6492,228692.18,0.0283875032368837,"15-19"
"20","SVK1997","SVK",1997,24252,224443.01,0.108054155930274,"20-24"
"25","SVK1997","SVK",1997,16918,184073.27,0.0919090533894465,"25-29"
"30","SVK1997","SVK",1997,7818,189321.66,0.0412947995490849,"30-34"
"35","SVK1997","SVK",1997,2990,196855.98,0.0151887689670387,"35-39"
"40","SVK1997","SVK",1997,584,212203.1,0.0027520804361482,"40-44"
"45","SVK1997","SVK",1997,25,191239.96,0.000130725816926546,"45-49"
"50","SVK1997","SVK",1997,1,147044.35,0.00000680066932187466,"50-54"
"10","SVK1998","SVK",1998,42,129384.24,0.000324614497097946,"10-14"
"15","SVK1998","SVK",1998,6002,225877.86,0.026571882698021,"15-19"
"20","SVK1998","SVK",1998,22798,228664.7,0.099700565937812,"20-24"
"25","SVK1998","SVK",1998,17453,191204.6,0.0912791847058073,"25-29"
"30","SVK1998","SVK",1998,7789,186100.99,0.0418536193708588,"30-34"
"35","SVK1998","SVK",1998,2875,193031.81,0.0148939182614513,"35-39"
"40","SVK1998","SVK",1998,595,211577.07,0.00281221400787902,"40-44"
"45","SVK1998","SVK",1998,26,197444.83,0.000131682354002381,"45-49"
"50","SVK1998","SVK",1998,2,153989.49,0.0000129878993689764,"50-54"
"10","SVK1999","SVK",1999,39,127296.24,0.000306371971395227,"10-14"
"15","SVK1999","SVK",1999,5626,222556.68,0.0252789536580075,"15-19"
"20","SVK1999","SVK",1999,21056,231352.72,0.0910125456921362,"20-24"
"25","SVK1999","SVK",1999,18148,199427.61,0.0910004387055534,"25-29"
"30","SVK1999","SVK",1999,7793,182466.59,0.0427091885698089,"30-34"
"35","SVK1999","SVK",1999,2964,192900.52,0.0153654329184805,"35-39"
"40","SVK1999","SVK",1999,579,208776.25,0.00277330395578999,"40-44"
"45","SVK1999","SVK",1999,18,202767.83,0.000088771478197503,"45-49"
"50","SVK1999","SVK",1999,0,160670.35,0,"50-54"
"10","SVK2000","SVK",2000,34,124136.1,0.000273892928809589,"10-14"
"15","SVK2000","SVK",2000,5197,219752.45,0.023649338152999,"15-19"
"20","SVK2000","SVK",2000,19583,232264.89,0.084313216689789,"20-24"
"25","SVK2000","SVK",2000,18642,207902.52,0.0896670227951061,"25-29"
"30","SVK2000","SVK",2000,7993,180177.6,0.0443617852607649,"30-34"
"35","SVK2000","SVK",2000,3074,192758.05,0.0159474532970218,"35-39"
"40","SVK2000","SVK",2000,604,204576.99,0.00295243370234355,"40-44"
"45","SVK2000","SVK",2000,23,206794.46,0.000111221548198148,"45-49"
"50","SVK2000","SVK",2000,1,168691.44,0.0000059279830677834,"50-54"
"10","SVK2001","SVK",2001,42,121083.61,0.000346867755264317,"10-14"
"15","SVK2001","SVK",2001,4600,217878.38,0.0211126959912223,"15-19"
"20","SVK2001","SVK",2001,16895,230807.14,0.0731996419174901,"20-24"
"25","SVK2001","SVK",2001,18216,216147.41,0.0842758189885319,"25-29"
"30","SVK2001","SVK",2001,7823,180023.97,0.0434553243104238,"30-34"
"35","SVK2001","SVK",2001,2942,191052.46,0.0153989119009512,"35-39"
"40","SVK2001","SVK",2001,594,200202.08,0.0029670021410367,"40-44"
"45","SVK2001","SVK",2001,24,209104.78,0.000114774994622313,"45-49"
"50","SVK2001","SVK",2001,0,179813.54,0,"50-54"
"10","SVK2002","SVK",2002,37,117693.18,0.000314376754880784,"10-14"
"15","SVK2002","SVK",2002,4543,215249.15,0.021105774401432,"15-19"
"20","SVK2002","SVK",2002,15619,228653.91,0.0683084754597024,"20-24"
"25","SVK2002","SVK",2002,18557,223245.11,0.0831238811904995,"25-29"
"30","SVK2002","SVK",2002,8434,182869.91,0.0461202173720105,"30-34"
"35","SVK2002","SVK",2002,3050,188669.71,0.0161658169718923,"35-39"
"40","SVK2002","SVK",2002,577,195706.91,0.00294828629198632,"40-44"
"45","SVK2002","SVK",2002,24,210041.69,0.000114263030353641,"45-49"
"50","SVK2002","SVK",2002,0,188092.42,0,"50-54"
"10","SVK2003","SVK",2003,33,116088.99,0.000284264683498409,"10-14"
"15","SVK2003","SVK",2003,4331,211353.56,0.0204917295928207,"15-19"
"20","SVK2003","SVK",2003,14634,225932.54,0.064771546409384,"20-24"
"25","SVK2003","SVK",2003,19365,227638.99,0.0850689066930054,"25-29"
"30","SVK2003","SVK",2003,9567,190145.89,0.0503139983725128,"30-34"
"35","SVK2003","SVK",2003,3158,185433.38,0.0170303750058377,"35-39"
"40","SVK2003","SVK",2003,598,192041.61,0.00311390849097755,"40-44"
"45","SVK2003","SVK",2003,25,209504.67,0.000119329082258644,"45-49"
"50","SVK2003","SVK",2003,2,194294.99,0.0000102936262020961,"50-54"
"10","SVK2004","SVK",2004,35,113424.66,0.000308574872518904,"10-14"
"15","SVK2004","SVK",2004,4194,207098.94,0.0202511900833486,"15-19"
"20","SVK2004","SVK",2004,14455,222560.68,0.0649485794166337,"20-24"
"25","SVK2004","SVK",2004,20099,230534.3,0.0871844233157495,"25-29"
"30","SVK2004","SVK",2004,10853,198648.54,0.0546341795414152,"30-34"
"35","SVK2004","SVK",2004,3384,181881.67,0.0186055032373521,"35-39"
"40","SVK2004","SVK",2004,708,192005.36,0.0036873970601654,"40-44"
"45","SVK2004","SVK",2004,18,206819.68,0.0000870323365745465,"45-49"
"50","SVK2004","SVK",2004,1,199627.94,0.0000050093188358303,"50-54"
"10","SVK2005","SVK",2005,35,111067.62,0.000315123345579927,"10-14"
"15","SVK2005","SVK",2005,4080,201883.94,0.020209631335707,"15-19"
"20","SVK2005","SVK",2005,13397,219675.69,0.0609853552753152,"20-24"
"25","SVK2005","SVK",2005,20354,231631.11,0.0878724796509415,"25-29"
"30","SVK2005","SVK",2005,12151,207382.3,0.0585922713751366,"30-34"
"35","SVK2005","SVK",2005,3688,179752.17,0.0205171375677968,"35-39"
"40","SVK2005","SVK",2005,691,191935.89,0.00360016044940839,"40-44"
"45","SVK2005","SVK",2005,34,202718.1,0.000167720593277068,"45-49"
"50","SVK2005","SVK",2005,0,203721.59,0,"50-54"
"10","SVK2006","SVK",2006,35,106498.91,0.000328641861217171,"10-14"
"15","SVK2006","SVK",2006,3986,197779.65,0.0201537418030621,"15-19"
"20","SVK2006","SVK",2006,12332,217888.41,0.0565977786519255,"20-24"
"25","SVK2006","SVK",2006,19473,230342.71,0.0845392502328378,"25-29"
"30","SVK2006","SVK",2006,13394,215717.89,0.0620903532850242,"30-34"
"35","SVK2006","SVK",2006,3954,179720.76,0.02200079723678,"35-39"
"40","SVK2006","SVK",2006,694,190300.85,0.00364685706868887,"40-44"
"45","SVK2006","SVK",2006,33,198447.17,0.000166291109114834,"45-49"
"50","SVK2006","SVK",2006,3,206080.02,0.0000145574520033529,"50-54"
"10","SVK2007","SVK",2007,38,100602.53,0.000377724098986377,"10-14"
"15","SVK2007","SVK",2007,3979,193063,0.0206098527423691,"15-19"
"20","SVK2007","SVK",2007,11628,215553.88,0.0539447492200094,"20-24"
"25","SVK2007","SVK",2007,19047,228455.48,0.0833729179969769,"25-29"
"30","SVK2007","SVK",2007,14525,222903.13,0.0651628355330856,"30-34"
"35","SVK2007","SVK",2007,4398,182656.52,0.0240779798060316,"35-39"
"40","SVK2007","SVK",2007,772,187969.08,0.00410705845876354,"40-44"
"45","SVK2007","SVK",2007,36,194078,0.000185492430878307,"45-49"
"50","SVK2007","SVK",2007,1,207080.73,0.00000482903455092128,"50-54"
"10","SVK2008","SVK",2008,36,94282.18,0.000381832494751394,"10-14"
"15","SVK2008","SVK",2008,4059,188849.1,0.0214933510405927,"15-19"
"20","SVK2008","SVK",2008,11606,211990.32,0.0547477828232912,"20-24"
"25","SVK2008","SVK",2008,19444,226091.15,0.086000712544476,"25-29"
"30","SVK2008","SVK",2008,16237,227447.34,0.0713879529213224,"30-34"
"35","SVK2008","SVK",2008,5116,190038.67,0.026920836690764,"35-39"
"40","SVK2008","SVK",2008,811,184842.48,0.00438751957883274,"40-44"
"45","SVK2008","SVK",2008,48,190573.15,0.00025187178781481,"45-49"
"50","SVK2008","SVK",2008,3,206627.25,0.0000145188981608186,"50-54"
"10","SVK2009","SVK",2009,31,89051.82,0.000348111919554255,"10-14"
"15","SVK2009","SVK",2009,3987,183263.09,0.0217556082896998,"15-19"
"20","SVK2009","SVK",2009,11728,208000.21,0.0563845584578977,"20-24"
"25","SVK2009","SVK",2009,20372,223050.02,0.0913337734737706,"25-29"
"30","SVK2009","SVK",2009,17941,230464.58,0.0778471034464385,"30-34"
"35","SVK2009","SVK",2009,6132,198552.18,0.0308835692461297,"35-39"
"40","SVK2009","SVK",2009,978,181394.71,0.00539155744949784,"40-44"
"45","SVK2009","SVK",2009,45,190657.74,0.000236025036277048,"45-49"
"50","SVK2009","SVK",2009,3,203984.3,0.0000147070142162902,"50-54"
"10","SVN1983","SVN",1983,13,40238.25,0.000323075680478152,"10-14"
"15","SVN1983","SVN",1983,3286.13,71930.5,0.045684792959871,"15-19"
"20","SVN1983","SVN",1983,11359.41,74417.16,0.152645035096744,"20-24"
"25","SVN1983","SVN",1983,7783.29,79601.16,0.0977786002113537,"25-29"
"30","SVN1983","SVN",1983,3459.12,76959.17,0.0449474701975086,"30-34"
"35","SVN1983","SVN",1983,1026.04,59689.49,0.017189625845354,"35-39"
"40","SVN1983","SVN",1983,253.01,61263.01,0.00412989828609466,"40-44"
"45","SVN1983","SVN",1983,19,59983.5,0.000316753773954504,"45-49"
"50","SVN1983","SVN",1983,1,63074.67,0.0000158542248417629,"50-54"
"10","SVN1984","SVN",1984,9.01,40665.84,0.000221561880930039,"10-14"
"15","SVN1984","SVN",1984,3129,71417.16,0.0438129995648105,"15-19"
"20","SVN1984","SVN",1984,10986,74671.16,0.147125074794606,"20-24"
"25","SVN1984","SVN",1984,7648,78499.17,0.0974277817204946,"25-29"
"30","SVN1984","SVN",1984,3322,78869.67,0.042120120446808,"30-34"
"35","SVN1984","SVN",1984,926,61733.33,0.0150000008099352,"35-39"
"40","SVN1984","SVN",1984,237,61246.17,0.00386962972541793,"40-44"
"45","SVN1984","SVN",1984,17,59412.83,0.00028613348328972,"45-49"
"50","SVN1984","SVN",1984,0,62961.34,0,"50-54"
"10","SVN1985","SVN",1985,5,41218.01,0.000121306196005096,"10-14"
"15","SVN1985","SVN",1985,2909,70646.97,0.0411765713377375,"15-19"
"20","SVN1985","SVN",1985,10829,75156.5,0.144086007198313,"20-24"
"25","SVN1985","SVN",1985,7571,77663.5,0.0974846613917735,"25-29"
"30","SVN1985","SVN",1985,3301,79761.17,0.0413860528876394,"30-34"
"35","SVN1985","SVN",1985,1097,66563.66,0.0164804639648721,"35-39"
"40","SVN1985","SVN",1985,204,59210.84,0.00344531508081966,"40-44"
"45","SVN1985","SVN",1985,17,59348.33,0.000286444454292143,"45-49"
"50","SVN1985","SVN",1985,0,62095,0,"50-54"
"10","SVN1986","SVN",1986,2,42241.26,0.0000473470725068334,"10-14"
"15","SVN1986","SVN",1986,2623,70026.4,0.0374573018176002,"15-19"
"20","SVN1986","SVN",1986,10812,76328.34,0.14165118748816,"20-24"
"25","SVN1986","SVN",1986,7439,78221.5,0.0951017303426807,"25-29"
"30","SVN1986","SVN",1986,3392,81186.17,0.0417805150803394,"30-34"
"35","SVN1986","SVN",1986,1101,72511.51,0.0151837963379883,"35-39"
"40","SVN1986","SVN",1986,187,58670.66,0.00318728304743802,"40-44"
"45","SVN1986","SVN",1986,14,59829.49,0.000233998317552097,"45-49"
"50","SVN1986","SVN",1986,0,61344.16,0,"50-54"
"10","SVN1987","SVN",1987,4,42879.51,0.0000932846480755027,"10-14"
"15","SVN1987","SVN",1987,2424,69987.93,0.0346345434134143,"15-19"
"20","SVN1987","SVN",1987,10785,77315.67,0.139493067834761,"20-24"
"25","SVN1987","SVN",1987,7707,78712.17,0.0979137025443461,"25-29"
"30","SVN1987","SVN",1987,3341,82401.16,0.0405455457180457,"30-34"
"35","SVN1987","SVN",1987,1149,76316.67,0.0150556883574716,"35-39"
"40","SVN1987","SVN",1987,177,59995.82,0.00295020553098533,"40-44"
"45","SVN1987","SVN",1987,5,60758,0.0000822936897198723,"45-49"
"50","SVN1987","SVN",1987,0,60724.99,0,"50-54"
"10","SVN1988","SVN",1988,6,43534.51,0.000137821695937315,"10-14"
"15","SVN1988","SVN",1988,2224,70111.88,0.031720729782171,"15-19"
"20","SVN1988","SVN",1988,10385,77087.83,0.134716465621097,"20-24"
"25","SVN1988","SVN",1988,7969,78326.83,0.101740361508311,"25-29"
"30","SVN1988","SVN",1988,3292,81549.83,0.0403679566223498,"30-34"
"35","SVN1988","SVN",1988,1140,78425.32,0.0145361217525156,"35-39"
"40","SVN1988","SVN",1988,187,60627.85,0.00308439108429542,"40-44"
"45","SVN1988","SVN",1988,6,61602.16,0.0000973991821066015,"45-49"
"50","SVN1988","SVN",1988,0,59541,0,"50-54"
"10","SVN1989","SVN",1989,1,44000.8,0.0000227268595116452,"10-14"
"15","SVN1989","SVN",1989,1911,70554.04,0.0270856211777525,"15-19"
"20","SVN1989","SVN",1989,9654,76208,0.126679613688852,"20-24"
"25","SVN1989","SVN",1989,7511,78283.5,0.0959461444621153,"25-29"
"30","SVN1989","SVN",1989,3088,80176.84,0.0385148628955693,"30-34"
"35","SVN1989","SVN",1989,1082,79921.33,0.0135383132387812,"35-39"
"40","SVN1989","SVN",1989,192,62424,0.00307574009996155,"40-44"
"45","SVN1989","SVN",1989,7,61363.16,0.000114074959633761,"45-49"
"50","SVN1989","SVN",1989,1,58775.83,0.0000170137963172957,"50-54"
"10","SVN1990","SVN",1990,6,44212.83,0.000135707214399078,"10-14"
"15","SVN1990","SVN",1990,1741,70906.74,0.0245533781414856,"15-19"
"20","SVN1990","SVN",1990,8885,74949.9,0.118545855298006,"20-24"
"25","SVN1990","SVN",1990,7430,78465.01,0.09469188877947,"25-29"
"30","SVN1990","SVN",1990,3059,78995.83,0.0387235630032623,"30-34"
"35","SVN1990","SVN",1990,1043,80523.16,0.012952795195817,"35-39"
"40","SVN1990","SVN",1990,196,67179.67,0.00291754931216542,"40-44"
"45","SVN1990","SVN",1990,8,59254.16,0.000135011617749707,"45-49"
"50","SVN1990","SVN",1990,0,58623,0,"50-54"
"10","SVN1991","SVN",1991,4,43942.89,0.0000910272401291768,"10-14"
"15","SVN1991","SVN",1991,1516,72003.3,0.0210545905534885,"15-19"
"20","SVN1991","SVN",1991,8158,72875.74,0.111943974771302,"20-24"
"25","SVN1991","SVN",1991,7465,78507.67,0.0950862508083605,"25-29"
"30","SVN1991","SVN",1991,3119,78049.17,0.0399619880647033,"30-34"
"35","SVN1991","SVN",1991,1090,80661.66,0.0135132354082472,"35-39"
"40","SVN1991","SVN",1991,223,71934.17,0.00310005662121353,"40-44"
"45","SVN1991","SVN",1991,8,57965,0.000138014318985595,"45-49"
"50","SVN1991","SVN",1991,0,58585.16,0,"50-54"
"10","SVN1992","SVN",1992,5,43955.75,0.000113750760708212,"10-14"
"15","SVN1992","SVN",1992,1400.06,72502.2,0.0193105864373771,"15-19"
"20","SVN1992","SVN",1992,7300.37,71151.3,0.102603466134842,"20-24"
"25","SVN1992","SVN",1992,7064.35,78037.01,0.0905256364896605,"25-29"
"30","SVN1992","SVN",1992,3020.16,77133.17,0.039155139092559,"30-34"
"35","SVN1992","SVN",1992,978.05,80537.5,0.0121440322830979,"35-39"
"40","SVN1992","SVN",1992,205,74492.84,0.00275194233432367,"40-44"
"45","SVN1992","SVN",1992,9,58473.5,0.000153915876422653,"45-49"
"50","SVN1992","SVN",1992,0,58957.83,0,"50-54"
"10","SVN1993","SVN",1993,2,43984.07,0.000045471008026315,"10-14"
"15","SVN1993","SVN",1993,1171,72657.03,0.0161168162254912,"15-19"
"20","SVN1993","SVN",1993,6691,70237.54,0.0952624479729785,"20-24"
"25","SVN1993","SVN",1993,7354,77069,0.0954209863888204,"25-29"
"30","SVN1993","SVN",1993,3278,76607.16,0.0427897340144185,"30-34"
"35","SVN1993","SVN",1993,1089,79598.51,0.0136811606146899,"35-39"
"40","SVN1993","SVN",1993,198,76528.67,0.0025872656613528,"40-44"
"45","SVN1993","SVN",1993,10,59101.17,0.000169201388060507,"45-49"
"50","SVN1993","SVN",1993,0,59865.49,0,"50-54"
"10","SVN1994","SVN",1994,2,43199.56,0.0000462967678374502,"10-14"
"15","SVN1994","SVN",1994,1042.05,72989.58,0.0142766953858345,"15-19"
"20","SVN1994","SVN",1994,6240.33,70119.46,0.0889956939200616,"20-24"
"25","SVN1994","SVN",1994,7355.38,75649.33,0.0972299424198469,"25-29"
"30","SVN1994","SVN",1994,3553.19,76634.83,0.0463652101792357,"30-34"
"35","SVN1994","SVN",1994,1091.06,78394.66,0.0139175295868367,"35-39"
"40","SVN1994","SVN",1994,170,78191.83,0.00217414018830356,"40-44"
"45","SVN1994","SVN",1994,9,61057.68,0.000147401604515599,"45-49"
"50","SVN1994","SVN",1994,0,59897.82,0,"50-54"
"10","SVN1995","SVN",1995,4,42033.34,0.0000951625542961849,"10-14"
"15","SVN1995","SVN",1995,971,73514.91,0.013208204975018,"15-19"
"20","SVN1995","SVN",1995,5759,70484.13,0.0817063358801478,"20-24"
"25","SVN1995","SVN",1995,7196,74112.65,0.0970954351247729,"25-29"
"30","SVN1995","SVN",1995,3713,77144.83,0.0481302505948876,"30-34"
